,content_id
10667,6403
10474,6403
10402,6401
10731,6401
10732,6401
10733,6401
9234,6394
6664,6394
8628,6393
4066,6391
10677,6391
10537,6389
3785,6384
8195,6381
5438,6381
10479,6380
9103,6377
5422,6377
4844,6374
5523,6373
9992,6372
8173,6368
5338,6367
4724,6367
3621,6362
10674,6361
9086,6360
10522,6358
8547,6358
9237,6356
1081,6355
4079,6352
7508,6347
7507,6346
7506,6346
7505,6346
7504,6346
14811,6344
10486,6343
2835,6341
3891,6340
2834,6340
2833,6339
2267,6338
2266,6337
10448,6336
2268,6336
7085,6328
7086,6328
7089,6327
7088,6327
7087,6327
10559,6324
9074,6324
10302,6321
10734,6321
10300,6321
10735,6321
10301,6321
10736,6321
10303,6321
10211,6317
10210,6317
10209,6317
10208,6317
9013,6316
5466,6315
10668,6314
10197,6313
10199,6313
9875,6313
10196,6313
5239,6312
10198,6312
5230,6311
8805,6309
9448,6309
10639,6308
6330,6306
5639,6303
5570,6301
4382,6299
5368,6295
715,6293
3623,6291
8432,6284
5279,6281
602,6280
10507,6277
1741,6277
1740,6277
5649,6276
1739,6275
8734,6275
10528,6273
10642,6271
3161,6270
303,6270
3160,6270
3159,6270
9030,6269
10404,6268
1662,6267
1661,6266
5467,6266
5402,6266
10326,6265
10327,6265
10324,6265
10325,6265
1663,6264
10697,6260
10695,6260
10696,6260
10506,6259
3870,6259
7995,6259
1268,6258
10519,6257
8650,6255
10619,6252
10614,6250
10671,6249
3646,6248
10478,6248
8821,6247
10631,6247
9517,6245
10566,6244
9922,6244
8719,6241
2319,6241
9037,6241
42,6240
537,6239
2318,6237
10442,6237
5516,6237
2317,6237
10401,6236
3059,6235
4742,6234
3058,6233
10560,6233
3057,6232
8746,6232
5857,6231
3046,6230
10516,6230
3045,6230
3047,6229
4484,6229
1935,6224
1936,6223
1934,6222
9346,6222
1950,6219
1951,6219
1949,6219
4266,6218
9230,6218
9187,6218
6353,6217
11034,6215
11031,6215
11033,6215
11032,6215
8707,6214
909,6213
87,6212
10635,6211
7140,6211
7143,6211
7144,6211
7142,6211
7141,6211
8651,6208
10597,6206
9238,6205
5269,6204
8767,6203
9909,6201
8790,6199
9873,6198
5644,6197
10669,6195
9099,6194
7503,6194
7500,6194
7502,6194
7499,6194
7501,6193
10624,6193
2231,6192
2232,6191
10637,6191
6156,6191
4507,6190
3142,6190
3143,6190
3141,6190
4133,6190
2230,6189
9614,6189
6311,6189
10719,6188
10720,6188
10721,6188
9482,6185
10565,6185
10683,6182
10499,6182
10713,6180
10714,6180
10715,6180
3963,6177
10432,6176
8764,6175
9060,6175
9428,6172
1967,6170
11187,6169
7909,6168
10513,6167
9774,6167
13336,6164
10403,6162
5946,6161
3896,6160
10497,6160
10551,6156
4991,6152
4082,6151
10598,6151
10340,6150
10341,6150
10547,6150
10342,6150
10396,6150
10343,6149
1683,6148
6316,6148
1682,6145
1684,6144
10567,6144
1297,6143
4504,6142
3019,6138
3018,6138
3020,6138
5227,6137
10558,6136
7603,6135
10680,6135
7605,6135
7604,6134
4319,6134
7606,6134
10541,6134
10097,6132
10095,6132
10094,6132
10096,6132
10641,6132
10453,6131
3523,6130
10408,6130
3524,6130
3522,6130
2505,6125
1140,6125
2504,6124
2503,6124
6175,6117
13909,6114
10654,6114
1999,6113
5642,6113
4154,6113
1997,6112
1998,6112
6380,6109
10108,6105
2969,6105
10106,6105
10107,6105
978,6105
7704,6104
3543,6103
3545,6103
4642,6103
7973,6103
3544,6103
5848,6102
10489,6101
10539,6101
8757,6101
4047,6100
680,6097
2967,6096
2968,6096
5170,6096
10623,6095
3827,6093
10538,6091
6029,6090
12354,6089
4665,6085
10425,6084
10420,6083
4374,6082
9712,6082
4837,6078
3947,6078
10562,6077
8629,6077
10582,6077
3273,6075
3894,6075
3274,6074
9022,6071
3275,6071
2432,6070
2431,6068
3298,6067
3299,6066
4830,6066
8823,6065
3297,6065
2433,6064
4515,6063
10146,6062
10145,6062
10147,6062
10144,6062
10682,6057
2612,6054
2611,6054
2613,6054
5305,6053
6110,6050
2434,6049
2435,6049
2436,6048
9485,6048
91,6046
3715,6046
4157,6045
10636,6044
10569,6043
9079,6038
10392,6038
8509,6037
6679,6036
9024,6036
5033,6035
8561,6031
9016,6028
9178,6028
5278,6027
221,6026
8797,6024
1418,6021
1419,6021
10531,6021
1420,6020
10658,6019
9092,6019
10468,6018
9019,6018
9418,6017
8822,6017
3921,6017
9454,6017
10414,6016
4659,6016
5842,6012
10161,6011
10162,6011
10160,6011
10163,6010
3925,6010
8713,6009
1527,6007
1526,6006
1528,6006
6165,6006
8179,6006
4589,6005
8182,6004
10399,6004
10678,6004
5648,6004
6273,6003
3117,6000
3118,6000
3119,5999
10666,5999
10625,5999
1483,5999
1482,5999
1481,5999
3240,5997
3242,5997
3241,5997
2172,5993
2173,5993
8187,5992
2171,5992
1133,5991
4111,5991
4055,5990
8730,5990
5515,5989
10173,5988
10172,5988
10175,5988
10174,5987
8827,5987
10555,5987
7997,5984
6373,5983
9433,5982
10665,5982
8623,5981
453,5981
8715,5980
1809,5978
9206,5977
9161,5977
746,5976
1810,5976
7764,5975
1808,5974
7766,5974
2690,5974
8615,5973
7765,5973
9224,5971
2474,5970
2473,5970
2475,5969
9251,5969
6411,5968
8521,5967
10664,5966
8520,5966
1916,5965
1918,5965
10527,5965
1917,5965
8784,5961
7750,5957
3101,5957
7749,5957
7753,5957
3099,5957
7751,5957
3100,5957
7752,5956
10662,5954
10120,5953
10119,5953
5028,5953
10118,5953
3616,5952
2689,5952
5361,5952
8766,5951
8880,5951
10483,5950
10454,5948
323,5945
9786,5944
3225,5943
3227,5943
3226,5941
9483,5938
10656,5936
648,5936
2300,5935
2301,5935
5876,5932
10617,5931
5301,5930
8174,5929
8758,5928
10546,5928
8771,5923
10659,5922
8732,5921
2492,5920
2491,5920
9465,5919
2531,5919
2493,5919
2532,5919
2530,5918
2991,5915
2992,5915
2993,5915
3759,5914
10444,5913
8769,5912
10465,5911
3173,5910
3172,5909
10663,5908
2046,5908
2047,5907
3171,5907
2045,5907
10476,5906
2507,5906
10536,5906
10515,5906
10443,5904
2506,5904
2508,5903
1070,5902
5834,5902
2975,5898
2973,5898
2974,5898
7864,5897
9015,5897
3704,5896
7367,5893
7366,5893
7369,5893
10592,5893
7368,5893
7370,5892
2237,5890
2238,5889
2236,5889
10385,5888
10517,5887
11018,5886
11015,5886
11016,5886
11017,5886
3056,5885
3055,5884
8884,5884
3054,5883
3015,5881
6179,5881
3017,5881
3016,5881
4083,5880
9215,5879
8980,5879
10628,5878
1598,5878
1599,5877
1600,5877
8621,5876
2691,5874
8778,5873
2451,5872
8885,5872
3766,5872
2450,5870
10511,5870
10581,5868
10653,5868
2449,5866
6325,5866
4124,5865
5650,5865
4445,5865
10648,5864
6326,5864
7732,5862
10491,5862
7733,5861
7729,5861
7730,5861
7731,5861
9051,5860
6077,5859
10493,5856
10490,5854
2096,5854
10472,5854
7962,5853
10607,5853
2097,5853
2098,5853
10257,5850
10256,5850
10259,5850
10258,5850
6389,5849
10593,5848
6056,5845
10505,5845
10451,5844
2157,5843
10495,5843
4072,5843
2156,5842
2158,5842
7822,5842
7820,5842
8737,5841
7823,5841
7821,5841
10632,5839
8170,5838
610,5837
1547,5833
1548,5833
1549,5833
7103,5828
7104,5828
7100,5828
7101,5828
5786,5827
7102,5827
6519,5826
6517,5826
6520,5826
3285,5826
10427,5826
6518,5826
3287,5825
3286,5823
2542,5820
3383,5819
3381,5819
3382,5818
4863,5818
2544,5818
4555,5817
10430,5816
2543,5816
4272,5816
9166,5814
3529,5813
3528,5813
3530,5813
10466,5812
10606,5812
8723,5812
6276,5810
9032,5810
10449,5809
8763,5809
9322,5808
4196,5807
10473,5806
10521,5806
11531,5806
7432,5805
7433,5805
7434,5805
7431,5804
7435,5804
3637,5803
9326,5803
8157,5802
8154,5802
8155,5802
8156,5802
8505,5802
8158,5802
8164,5800
3005,5798
3003,5798
4688,5797
3004,5797
4377,5796
7796,5795
10450,5795
7799,5795
7795,5795
2888,5795
7798,5795
2886,5795
2887,5795
7797,5794
6103,5793
10630,5793
9211,5792
2234,5792
3170,5791
3168,5791
3169,5790
2233,5790
2235,5790
2772,5790
2770,5790
10482,5786
10700,5786
10699,5786
10698,5786
5034,5786
10651,5785
3668,5784
10676,5784
10370,5783
201,5783
10371,5783
10369,5783
10368,5783
10561,5781
1891,5780
10580,5779
8794,5778
1890,5778
1889,5777
10452,5777
4840,5776
10092,5776
10091,5775
5636,5775
10093,5775
10090,5775
10433,5774
10437,5774
10575,5773
10705,5770
10704,5770
10445,5769
10706,5769
4508,5768
10552,5768
2103,5766
2102,5766
2104,5765
2942,5764
318,5763
10611,5763
2941,5763
2940,5762
9025,5760
4749,5756
9009,5755
10502,5755
8814,5753
10563,5752
10535,5752
6343,5752
3892,5751
10609,5751
5208,5750
10672,5749
3710,5749
9924,5748
9021,5748
10670,5747
8745,5742
2261,5740
10544,5739
10655,5739
2260,5739
9897,5738
2262,5738
2986,5737
8519,5736
2987,5735
2985,5735
6344,5735
7359,5734
7358,5734
9422,5734
7356,5734
7357,5734
7360,5733
10440,5732
9552,5732
8729,5732
9805,5731
1012,5731
178,5729
4708,5728
5881,5727
2931,5726
10599,5726
2932,5726
2933,5726
3685,5726
5663,5723
9977,5722
5560,5719
10626,5719
3375,5715
3377,5715
3376,5715
4277,5712
6305,5710
10014,5710
10015,5710
10016,5710
2023,5709
2022,5709
10013,5709
8542,5708
10723,5708
2021,5708
10724,5708
10722,5708
28122,5706
10600,5705
6088,5705
10504,5705
10549,5705
9156,5704
10480,5703
9779,5702
664,5702
10578,5701
2146,5699
2144,5699
3000,5698
2145,5698
8624,5697
10428,5696
3001,5694
6332,5693
3002,5692
9011,5690
5612,5689
9286,5689
10510,5688
30455,5686
2109,5686
2110,5685
2108,5685
10604,5685
8717,5684
94,5684
8933,5682
8543,5682
10587,5681
2668,5679
2669,5676
2670,5675
1128,5675
6287,5673
10135,5673
10133,5673
10134,5673
10608,5673
3330,5672
3331,5672
3332,5672
1020,5671
9081,5670
10456,5669
7703,5668
7701,5668
7702,5668
7699,5668
7700,5668
9222,5668
10364,5667
10366,5667
10365,5666
10367,5666
7853,5664
1456,5663
1454,5662
1455,5661
8007,5661
10833,5660
10831,5660
10832,5660
10834,5660
1945,5659
1944,5658
1943,5658
1960,5657
10711,5657
1959,5656
1958,5656
5231,5653
2892,5653
8864,5652
10712,5651
9216,5651
10710,5651
2894,5651
2893,5651
9209,5649
10477,5649
3882,5647
4585,5647
9754,5647
10618,5645
10417,5644
10589,5643
4510,5643
5319,5643
9539,5641
5860,5639
4223,5638
10661,5637
4176,5636
4113,5636
10112,5635
10114,5635
10113,5635
9069,5633
4156,5632
6416,5630
4729,5629
10590,5627
8977,5626
9043,5626
9906,5624
5277,5623
10376,5623
10379,5622
10377,5622
6356,5622
10378,5622
10384,5620
8540,5619
8171,5619
5527,5618
6085,5617
6187,5617
6296,5613
2732,5611
2733,5611
2731,5611
10410,5607
10439,5606
3934,5605
9430,5602
10129,5599
10116,5598
10117,5598
10128,5598
10115,5598
10127,5598
9876,5597
3915,5597
9101,5597
9991,5596
10526,5594
10416,5593
6406,5591
6884,5590
6881,5590
6882,5590
6883,5590
10406,5589
3884,5589
3688,5586
9963,5585
9656,5584
4597,5584
6319,5582
8786,5580
115,5578
5866,5576
8390,5575
10400,5575
10530,5575
5811,5574
9214,5571
652,5571
21168,5571
5887,5570
3955,5570
10054,5567
3516,5567
3518,5567
10055,5567
10056,5567
10057,5567
3517,5566
1396,5563
8019,5561
8023,5561
8020,5560
8021,5560
8022,5560
6684,5559
9008,5558
2538,5557
3964,5556
3939,5556
2859,5555
2858,5554
2536,5553
6158,5553
2537,5553
10557,5549
2066,5549
4730,5548
2068,5548
9045,5547
2067,5547
4927,5546
11541,5545
4270,5544
9778,5544
10086,5541
10088,5541
9154,5541
10087,5541
2945,5541
2944,5540
10089,5540
3537,5539
3539,5539
626,5539
3538,5539
9462,5539
2943,5539
1833,5538
1832,5538
1834,5537
9218,5537
5411,5536
2760,5535
2759,5535
2758,5535
10446,5534
3888,5530
32018,5530
8544,5526
1807,5525
1805,5522
8599,5522
1806,5522
10201,5522
3737,5521
10203,5521
10202,5521
10200,5521
9217,5520
6338,5519
9633,5518
8321,5517
5052,5513
5640,5511
2736,5511
2735,5511
2734,5511
3401,5505
9036,5505
3400,5505
3399,5505
10500,5505
10053,5499
10051,5499
10050,5498
842,5495
2415,5494
2413,5493
11516,5491
2414,5491
10329,5490
10328,5490
10331,5490
10330,5490
2882,5490
2880,5490
2881,5490
9023,5489
1971,5489
8780,5488
1970,5487
1972,5487
3681,5485
4224,5485
9141,5483
9167,5483
7737,5481
7735,5481
7734,5481
7738,5481
7736,5481
4043,5480
5643,5479
7966,5477
8799,5477
7861,5477
10363,5472
10360,5472
10361,5472
10362,5472
4087,5471
4354,5470
9568,5470
9207,5470
10010,5470
8308,5468
9049,5468
1953,5468
3526,5467
3525,5467
3527,5467
1954,5466
1952,5465
2140,5464
5483,5461
2138,5461
9818,5461
8515,5461
2139,5460
6349,5460
9208,5456
9228,5455
32175,5455
5908,5452
3216,5451
3218,5450
9582,5449
3217,5448
7668,5446
7664,5445
7665,5445
7666,5445
7667,5445
4712,5444
5897,5444
4327,5443
3867,5443
8825,5442
9545,5441
16,5439
2221,5437
2223,5437
2222,5437
7930,5436
4273,5435
6966,5434
9223,5433
5196,5433
6967,5433
6969,5433
6968,5433
6970,5433
5966,5433
7906,5432
1677,5432
7659,5431
7660,5431
7663,5431
7662,5431
7661,5431
1676,5430
1678,5429
4036,5428
8711,5426
8437,5423
3920,5422
1452,5419
1453,5419
1451,5419
11111,5418
11113,5418
11112,5418
11114,5418
10026,5414
10027,5414
10025,5414
10028,5414
9983,5413
10351,5410
10348,5410
10349,5410
10350,5410
10759,5409
10761,5409
10760,5409
10762,5409
5528,5406
3938,5405
5776,5405
11318,5401
8554,5401
6242,5400
8491,5397
3627,5397
10855,5396
10857,5396
10856,5396
10858,5396
4280,5396
2763,5393
2761,5393
2762,5393
3619,5386
9982,5383
9018,5383
9288,5382
7332,5381
7333,5381
7335,5381
7331,5381
7334,5381
3327,5378
3328,5378
3329,5378
9441,5375
6307,5374
1777,5370
8082,5369
8083,5369
8081,5369
8079,5369
8080,5369
1897,5368
1896,5368
1895,5368
5459,5367
3489,5366
1775,5366
3912,5366
3490,5365
3491,5365
8697,5364
1776,5362
5840,5362
8302,5358
9749,5358
10294,5357
10292,5357
10295,5357
10293,5357
7428,5356
7429,5356
7426,5356
7430,5356
7427,5356
2874,5355
2876,5355
9095,5354
2875,5354
2296,5354
2297,5353
2984,5353
2298,5353
2983,5353
2982,5353
4842,5351
8783,5350
9219,5348
8742,5346
5911,5343
9226,5343
9151,5341
8508,5341
1490,5340
1491,5340
1492,5340
5846,5340
8589,5338
9076,5337
10375,5336
10374,5336
10372,5336
10373,5336
1510,5335
3072,5334
3073,5334
3074,5333
8457,5331
6656,5330
4198,5329
4153,5328
3007,5327
3006,5327
3008,5327
2725,5326
4856,5326
2726,5326
2727,5326
9033,5323
8866,5323
9152,5322
5380,5319
3313,5318
8420,5318
3314,5318
3312,5318
1509,5316
9082,5315
5886,5314
9203,5314
9771,5313
3360,5313
3362,5312
3361,5312
8512,5308
10122,5305
2057,5305
10121,5305
10123,5305
2059,5302
2058,5302
1508,5299
4847,5298
8957,5296
5410,5296
4520,5295
9046,5293
2579,5291
2578,5291
2580,5291
6337,5288
2325,5287
4849,5286
2323,5286
2324,5285
109,5283
4059,5283
935,5281
4238,5281
11399,5280
2966,5280
9899,5280
2965,5280
2964,5279
9812,5278
1552,5278
1551,5277
1550,5277
5469,5277
8549,5275
3497,5274
3495,5273
3496,5273
9028,5272
3622,5270
4993,5270
601,5263
177,5262
3064,5261
3065,5261
3063,5260
160,5258
7990,5257
1436,5256
1437,5255
10153,5255
10152,5255
9180,5255
1438,5255
10154,5255
10155,5255
8826,5254
8183,5251
9621,5251
4857,5249
6404,5248
3092,5246
3090,5246
3091,5246
8889,5237
1669,5237
1668,5237
4594,5237
1667,5237
10805,5234
10803,5234
10806,5234
10804,5234
8714,5234
8900,5234
4882,5232
9010,5232
8878,5231
3588,5231
2869,5230
2868,5230
2870,5230
9541,5229
5797,5228
4063,5226
9535,5221
10099,5220
10100,5220
10098,5220
10101,5220
3786,5219
3420,5219
30065,5219
3422,5219
2801,5218
3421,5218
5546,5218
6331,5217
2800,5217
2802,5217
8392,5215
10215,5211
10213,5211
10214,5211
10212,5211
5772,5207
9067,5207
2439,5207
8445,5206
2438,5205
2437,5203
10356,5202
10357,5202
10358,5202
10359,5202
3391,5201
3392,5201
3390,5201
3428,5200
1545,5200
3426,5200
1546,5199
1544,5199
5416,5199
1794,5198
8304,5198
3427,5198
1795,5198
2315,5197
1793,5197
2316,5195
2314,5195
9584,5194
9176,5193
8812,5192
8854,5192
10131,5191
10132,5191
10130,5191
3282,5190
9587,5190
3283,5189
3284,5189
4200,5187
9143,5184
9342,5183
8518,5177
5645,5175
1819,5174
5862,5174
3951,5174
9248,5174
1818,5174
10235,5173
10234,5173
10232,5173
1817,5173
10233,5173
8894,5172
5233,5171
3617,5166
8165,5164
9405,5163
9017,5162
10829,5161
10828,5161
10830,5160
10827,5160
8902,5159
9197,5158
4649,5157
2649,5155
2647,5154
5148,5154
2648,5154
9537,5153
3972,5152
7385,5152
5343,5151
4137,5149
2211,5148
2210,5148
16192,5148
2209,5148
10111,5147
10109,5147
10110,5147
8744,5147
9859,5146
3492,5140
6105,5140
3493,5139
3494,5139
4538,5137
2778,5136
2777,5136
2776,5136
9073,5132
6965,5130
6961,5130
6962,5130
6963,5130
6964,5130
8998,5130
3230,5127
5550,5127
8818,5127
3228,5123
10332,5122
10335,5122
10333,5122
10334,5122
3229,5121
8516,5118
9608,5115
8772,5114
10285,5113
10284,5113
10286,5113
10287,5113
9958,5113
5229,5111
9384,5111
5306,5111
5923,5111
16013,5108
4852,5107
5909,5101
9642,5097
2956,5095
6888,5094
6887,5094
6886,5094
6885,5094
2957,5092
2955,5091
4081,5091
9442,5091
9775,5089
81,5089
1650,5088
9986,5088
9179,5086
3650,5086
1651,5086
1649,5086
3908,5084
3897,5082
9921,5080
5225,5077
8311,5076
8593,5075
9172,5075
9177,5073
20843,5071
8659,5069
10317,5068
10319,5067
10316,5067
273,5067
10318,5066
8358,5066
9861,5066
3212,5065
9745,5064
3211,5064
8428,5064
3210,5064
2526,5062
4595,5062
9581,5062
8981,5061
8775,5061
5569,5060
2524,5059
4746,5059
2525,5059
4269,5058
8296,5058
8705,5055
9397,5053
4685,5052
9783,5050
6163,5050
8448,5049
2633,5049
14654,5049
2632,5048
2634,5048
5226,5047
8333,5047
8895,5047
3130,5046
3131,5046
3682,5044
8166,5044
3129,5044
8969,5044
4802,5042
9901,5040
9519,5038
9625,5034
8899,5031
23855,5028
9740,5028
9911,5027
9964,5027
9985,5027
8963,5026
3911,5019
8962,5018
9112,5017
9893,5017
1779,5016
9164,5015
1778,5014
1780,5014
6290,5012
4385,5010
8592,5010
3665,5009
7921,5009
8936,5008
6543,5003
6544,5002
9007,5001
6541,5001
6542,5001
1656,5000
4775,4999
1655,4999
10185,4999
10184,4999
1657,4999
10186,4999
10187,4999
6206,4997
9742,4997
9752,4996
3711,4994
8511,4994
11370,4992
6020,4988
4547,4987
8891,4986
9596,4986
8408,4986
8425,4986
7985,4986
10321,4985
10320,4985
10322,4985
10323,4985
4646,4984
8898,4983
3202,4982
4733,4982
9736,4981
9833,4979
3201,4978
8961,4977
3338,4977
3337,4975
11705,4974
3203,4974
3336,4973
9140,4972
13942,4971
2528,4969
9031,4969
9155,4969
2527,4969
2529,4969
9371,4964
9965,4963
6508,4963
6506,4963
8735,4963
6505,4962
28349,4962
6507,4962
6226,4962
9509,4962
10167,4961
10165,4961
10166,4961
10164,4961
29,4959
8685,4959
8474,4957
8658,4957
4861,4956
8688,4956
9168,4955
9119,4955
10244,4954
10245,4954
5174,4954
10247,4954
10246,4954
4369,4953
8298,4953
8779,4951
8945,4948
4119,4947
4298,4946
9091,4946
9444,4945
7329,4945
7328,4945
7327,4945
7330,4945
7326,4945
8467,4944
8788,4944
9799,4943
9149,4940
8873,4939
8564,4938
8842,4936
9553,4936
10290,4935
10289,4935
9004,4935
10291,4935
10288,4935
8138,4932
8403,4931
8168,4927
3082,4925
4173,4925
10181,4925
10182,4925
10183,4925
8426,4923
8828,4923
1774,4923
8959,4922
1773,4922
8829,4921
3083,4921
1772,4921
3081,4920
8984,4918
1134,4917
7890,4916
11433,4915
9624,4914
2116,4912
8447,4912
5536,4911
90,4911
5497,4910
2114,4910
2115,4909
8585,4907
8600,4906
9577,4904
2461,4904
10223,4903
10222,4903
10221,4903
10220,4903
2463,4903
2884,4903
2462,4903
2885,4903
2883,4903
9670,4902
8376,4902
8838,4901
9104,4901
9142,4900
4126,4899
8870,4899
9663,4899
5748,4898
3025,4897
3024,4897
6195,4897
8847,4896
8813,4896
3026,4896
9819,4892
6549,4888
9458,4888
6550,4887
6284,4887
4684,4887
6552,4886
6551,4886
6535,4885
6536,4885
8507,4885
7988,4885
6533,4885
6534,4885
8135,4884
8134,4883
8136,4883
8137,4883
5457,4882
8300,4882
6418,4882
10314,4880
10312,4880
10313,4880
10315,4880
4095,4879
1660,4877
1659,4876
7481,4875
6333,4875
8192,4874
7480,4874
9527,4874
1658,4874
7483,4873
7482,4873
8938,4873
4276,4870
7932,4869
8953,4868
1813,4868
1643,4868
1811,4868
1812,4867
4227,4867
8995,4865
9884,4864
6063,4864
2910,4863
8517,4863
3175,4863
1644,4862
3176,4862
432,4862
7950,4862
3174,4862
2911,4862
1645,4861
8002,4861
2912,4861
7992,4861
9628,4860
5018,4860
2345,4859
2346,4859
2344,4858
3845,4857
2600,4857
6300,4856
2599,4856
7180,4854
7178,4854
7179,4854
2601,4854
4206,4854
8869,4853
9868,4853
9153,4852
8591,4851
8580,4850
4241,4850
3080,4849
9012,4849
3079,4849
8596,4848
5859,4847
9721,4846
8389,4845
10003,4844
9927,4843
3932,4843
4654,4843
6540,4842
9556,4842
6537,4842
158,4842
6538,4842
6539,4842
8329,4841
9734,4840
5478,4840
7994,4840
3919,4839
8566,4839
9113,4838
8841,4838
3901,4838
10171,4837
10170,4837
10169,4837
10168,4836
9836,4836
4139,4836
8700,4834
9659,4834
1430,4833
1431,4833
4243,4833
10352,4833
1432,4833
10355,4833
9735,4832
17519,4832
5934,4832
10353,4831
5167,4830
8695,4830
7993,4828
8576,4828
9847,4826
9913,4826
3902,4825
9885,4825
4116,4824
9630,4821
4795,4819
6182,4816
4745,4816
6528,4815
6525,4815
6526,4815
6527,4815
6514,4814
6515,4814
6516,4814
6513,4814
8418,4814
8559,4813
8343,4813
3721,4811
10382,4811
5321,4810
9175,4809
8759,4809
8188,4808
30958,4808
9040,4806
8064,4805
8068,4805
8067,4805
8066,4804
8065,4804
6277,4803
9905,4801
9163,4800
9620,4799
9437,4799
8380,4798
8421,4796
8352,4793
3879,4793
5232,4793
9066,4793
8012,4793
9678,4791
2556,4791
2554,4790
2555,4790
8350,4789
8958,4788
10009,4787
6023,4787
9158,4787
10011,4787
10012,4787
9573,4787
9666,4787
9933,4786
8575,4784
9772,4784
8892,4784
9344,4783
3883,4783
10193,4781
10195,4781
10194,4781
9349,4781
1830,4781
10192,4781
8430,4780
1831,4780
1829,4780
8807,4779
4229,4779
9789,4779
8332,4779
9000,4778
9508,4777
6459,4776
9973,4774
5484,4774
9941,4774
2004,4774
2005,4773
2003,4773
8875,4772
9890,4772
8318,4772
3976,4772
8989,4771
9546,4771
9809,4770
9567,4770
9894,4770
3909,4769
9804,4769
9753,4769
5902,4768
9750,4767
9757,4767
6335,4766
9877,4766
8327,4763
3747,4763
10277,4760
10278,4760
8446,4760
10279,4760
10276,4760
6054,4759
9575,4758
3914,4758
9900,4757
9631,4757
4761,4757
8942,4757
8377,4755
9790,4755
8514,4754
9054,4754
8193,4754
6391,4754
9550,4754
8944,4754
9737,4753
3680,4753
8687,4753
9529,4752
8696,4750
8349,4748
9787,4747
3848,4747
8743,4747
8971,4747
8690,4746
4562,4745
2309,4744
2310,4744
2308,4743
3463,4742
4271,4742
9424,4742
1968,4741
3462,4741
6557,4741
2125,4741
6559,4741
6558,4741
6560,4741
4193,4740
3464,4740
9451,4739
2124,4739
2123,4739
1539,4738
1540,4738
9813,4737
1538,4737
9611,4736
1839,4735
9126,4735
8438,4735
1840,4735
1838,4735
4274,4733
5503,4732
9839,4731
6194,4731
11288,4731
9463,4731
9353,4730
8820,4730
8915,4730
8683,4729
4208,4729
8412,4728
8748,4727
9645,4726
8312,4725
9548,4725
3671,4725
8423,4724
9559,4724
8464,4724
8964,4724
1969,4724
9796,4723
6278,4723
9195,4723
20,4723
8979,4722
9114,4722
8983,4721
9551,4721
8405,4720
20080,4720
9345,4719
3956,4716
8893,4715
8817,4715
4968,4715
8378,4714
9202,4714
9915,4714
10250,4713
10249,4713
10251,4713
10248,4713
4548,4712
8931,4712
8299,4712
5542,4711
8191,4711
9528,4710
3843,4710
8414,4710
9880,4710
9882,4709
21852,4709
27463,4709
9445,4708
8670,4708
8348,4706
5507,4705
8906,4704
3709,4704
2330,4704
3693,4703
9132,4703
2331,4703
9592,4703
4965,4702
8356,4701
9278,4701
2329,4701
8911,4700
5492,4699
9858,4699
9997,4698
9892,4697
9916,4697
9440,4696
8809,4696
6512,4695
6509,4695
6511,4695
8918,4695
8444,4695
6510,4695
9639,4694
9878,4694
9173,4694
9003,4694
9810,4694
9201,4693
9669,4693
9182,4693
8796,4693
9898,4693
9903,4691
8663,4690
11411,4689
1672,4689
9355,4689
9930,4688
9373,4688
8955,4687
6060,4687
9586,4687
9205,4687
1671,4687
1670,4687
8594,4686
8694,4685
8673,4685
9450,4684
9821,4684
9183,4684
9866,4683
9744,4683
8001,4682
3499,4681
8190,4681
9506,4680
9599,4680
3498,4680
3500,4680
9514,4680
9649,4679
9434,4679
9764,4678
9294,4678
8335,4677
9425,4677
8831,4677
9650,4677
8194,4677
9122,4676
9975,4676
8560,4675
8751,4675
9595,4674
8795,4674
8922,4671
8451,4671
8379,4670
9515,4669
8391,4669
6665,4669
2663,4668
2662,4668
3196,4668
2664,4668
8583,4668
9643,4668
9193,4667
9366,4666
9648,4666
9629,4666
9194,4666
8927,4666
9867,4666
9530,4666
8738,4666
9375,4666
8921,4665
8293,4665
3195,4665
9186,4665
3197,4664
9362,4664
9864,4664
8338,4664
8369,4663
8920,4663
3205,4663
3206,4662
3204,4662
9407,4662
8372,4662
10266,4661
10264,4661
10265,4661
6658,4661
8739,4661
10267,4661
8431,4660
8178,4660
8364,4659
9668,4659
9558,4659
8340,4659
9657,4658
8966,4658
8006,4658
9160,4657
9761,4657
10860,4655
9184,4655
6065,4655
10862,4655
10861,4655
10859,4655
8702,4655
9369,4654
8427,4654
5235,4653
9673,4653
8974,4652
8331,4652
8003,4652
9850,4651
4931,4651
3579,4651
4546,4649
8662,4648
4112,4646
9762,4646
9606,4646
8449,4645
8450,4645
2514,4644
8363,4644
8785,4643
8186,4643
8328,4642
2512,4642
9401,4642
4101,4641
9467,4641
8656,4640
4559,4640
2033,4640
9563,4640
9846,4639
8923,4639
8782,4639
9585,4638
8579,4637
9583,4636
9510,4636
8951,4636
9469,4636
8997,4636
9984,4635
6309,4634
9464,4634
5829,4634
8905,4634
8336,4633
6982,4633
6983,4633
8666,4633
6981,4633
6985,4633
8315,4633
8993,4633
9089,4633
6984,4633
8665,4633
9763,4632
5320,4632
2472,4631
2471,4631
2513,4631
9857,4631
9426,4631
8362,4631
9795,4630
8913,4630
8756,4630
2470,4630
